YMD,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345,最高温度℃,最低温度℃平均温度℃相对湿度(平均),,,降雨量（mm）
20140430,5870.26096,5763.736576,5699.794336,5668.473952,5594.912512,5564.95888,5508.534016,5476.882144,5410.826848,5396.371552,5366.592352,5325.015616,5282.855776,5233.968448,5213.643424,5209.71904,5184.204064,5127.774016,5120.997856,5108.44096,5093.334976,5091.625984,5093.474656,5113.356736,5160.58144,5217.726208,5277.594016,5367.292192,5426.305984,5548.5808,5731.347328,6096.504544,6871.533472,7768.264864,8086.86064,8263.682464,8370.262144,8472.887488,8524.628128,8602.717216,8649.234016,8703.529408,8751.87808,8788.64128,8750.190592,8722.215616,8491.214656,8130.65872,7174.13872,6423.808288,6407.18128,6454.224064,6529.170112,6710.715136,7266.132832,7922.312512,8095.09936,8242.84192,8296.613152,8304.09808,8370.790912,8373.964384,8379.364384,8404.107808,8444.366848,8467.523104,8499.34,8369.333152,8185.185664,7919.176096,7376.55856,6910.26112,6789.24112,6821.110048,6940.346368,7057.177216,7105.175296,7123.674016,7120.842784,6999.289888,6886.090912,6824.108608,6835.107328,6804.549088,6633.757216,6566.303584,6448.773472,6354.23968,6255.926848,6122.092672,5980.794496,5807.651392,5656.402624,5423.574016,5244.765664,5056.815136,24.3,19.4,20.8,92,9.6
20140501,4871.148448,4797.684064,4708.846048,4637.88016,4564.447168,4520.756896,4458.453952,4400.62,4314.392032,4259.163904,4228.505344,4179.244864,4139.613952,4087.762144,4030.583584,4009.445536,3968.128288,3914.232544,3889.410592,3843.08128,3840.657376,3804.26128,3772.007488,3741.07936,3675.992032,3621.094816,3610.427488,3555.666208,3507.946816,3398.483104,3328.880032,3190.33984,3046.31872,3036.149248,3028.52944,3083.796448,3138.01168,3196.02976,3228.39184,3296.636128,3367.852672,3424.299328,3478.406176,3534.1192,3577.160512,3591.80992,3600.017536,3564.556096,3458.840512,3339.196288,3267.702304,3253.518688,3176.050912,3135.6808,3102.206848,3105.773632,3081.547456,3074.730112,3060.417568,3055.54144,3086.5792,3075.156736,3099.665536,3124.474816,3202.023712,3249.85888,3295.477408,3313.40128,3385.499968,3450.387328,3513.675136,3562.1512,3630.347488,3685.06912,3756.3328,3784.122304,3869.166208,3927.88864,3951.065056,3926.070592,3905.26192,3887.101312,3921.094336,3958.416736,3896.490592,3919.147648,3911.230432,3899.741152,3871.184896,3845.491072,3752.409568,3650.198848,3550.546336,3415.4008,3299.558848,3181.192672,24.3,18.4,20.6,90,7.4
20140502,3093.303904,3022.595776,2947.966336,2878.915456,2794.410592,2733.93952,2683.922944,2646.208768,2590.762432,2539.267648,2530.967776,2498.91856,2487.117856,2476.643584,2463.947968,2443.07152,2437.338016,2431.050112,2418.67024,2420.573344,2436.674656,2452.99936,2474.77888,2497.622464,2558.146528,2632.858048,2697.835936,2799.186496,2920.0696,3081.335296,3328.394464,3682.41184,4270.834816,4841.397856,5083.774816,5272.056736,5383.188448,5515.69936,5614.310272,5712.80128,5813.007808,5883.489568,5958.072352,6021.856096,6065.034976,6071.691232,5994.152512,5805.865984,5270.99584,4946.303104,4890.210112,4875.462784,4900.66048,4995.936256,5283.00064,5645.88064,5741.58976,5819.930272,5864.812192,5876.545984,5926.0624,5943.790432,5979.215296,6006.495616,6091.13536,6131.324704,6175.151392,6121.01872,6089.19712,6046.42096,5797.13344,5636.94592,5563.92256,5632.12288,5729.136736,5939.88112,6117.79264,6268.125184,6321.967168,6251.365984,6192.71296,6177.363904,6200.475136,6183.767968,6058.84768,6023.362144,5963.35984,5914.75984,5781.95968,5650.04032,5510.14912,5361.82144,5177.34304,4958.49664,4805.47936,4664.6608,28.6,21.4,24.5,78,0
20140503,4512.328,4440.53248,4362.90496,4296.4912,4237.02208,4193.10496,4122.44032,4085.38528,4054.1392,4012.36768,3983.45248,3946.80544,3927.1216,3900.64192,3875.80864,3860.16544,3836.57056,3830.69632,3828.53248,3812.49856,3829.66048,3835.818208,3845.474176,3867.599968,3893.70928,3967.269568,4036.251232,4133.236096,4232.67904,4387.272832,4630.92064,5049.454816,5926.502944,6690.10144,7048.513792,7237.597696,7378.467328,7507.954816,7590.982144,7707.46096,7800.70096,7860.55984,7928.857216,7988.20144,8033.670592,7991.157856,7827.649888,7521.462304,6646.570048,6019.825984,6002.924224,6053.234176,6096.827488,6275.142784,6791.432512,7409.13904,7604.042464,7742.364064,7813.543744,7842.050272,7870.763584,7900.045024,7928.125984,7980.070048,8066.009728,8111.393152,8128.562464,8089.70128,8019.256576,7812.362464,7383.311392,6932.58016,6763.95856,6773.31904,6898.448608,7168.649728,7330.762624,7533.016576,7536.822304,7493.411392,7380.665344,7356.113632,7393.0816,7356.43984,7198.192192,7140.714016,7018.48,6857.091232,6778.833952,6604.688608,6440.275936,6228.312352,6010.327648,5816.635456,5630.56096,5456.28016,31,23.1,26.4,65,0
20140504,5292.129568,5254.93888,5189.914336,5137.16032,5088.312832,5044.59904,4979.508928,4930.605184,4901.55856,4866.348928,4827.67984,4797.51856,4771.192192,4739.285824,4706.432032,4679.729728,4645.412512,4630.309888,4611.077536,4615.473952,4598.966848,4608.672832,4607.36032,4616.717056,4636.584064,4725.06064,4786.583104,4855.5784,4927.07824,5071.057216,5237.268928,5620.245664,6491.904064,7270.784704,7565.027488,7800.385024,7912.808608,8075.710048,8180.69968,8235.815296,8351.096896,8353.853152,8439.656896,8488.226848,8485.41808,8457.18064,8336.395936,7933.667488,7075.497376,6378.803584,6337.385824,6363.206368,6481.385344,6599.569888,7071.213952,7675.457536,7863.502144,8022.98128,8094.146848,8130.52,8191.631872,8205.334336,8257.212832,8297.290912,8375.26,8448.342784,8465.26192,8421.790048,8343.97936,8205.194656,7754.029888,7255.891072,7128.682144,7119.486208,7254.012832,7384.155136,7475.667328,7536.342784,7566.333472,7453.450912,7344.013792,7332.771232,7365.411232,7320.173632,7203.307648,7151.803744,7060.728448,6980.790112,6822.768928,6704.847328,6543.466048,6351.484384,6182.869888,5944.1584,5764.027168,5579.783584,25.8,23,23.8,79,3.3
20140505,5451.108448,5360.342464,5307.382144,5262.151072,5224.372672,5175.922624,5123.98096,5074.467328,5026.554976,4990.732672,4957.387168,4907.284384,4905.953152,4840.726528,4831.552192,4791.625984,4787.650048,4770.936736,4754.57968,4747.36,4748.73856,4737.089728,4718.913472,4787.87872,4823.332192,4946.676256,5008.25824,5086.532512,5197.785184,5395.254496,5615.055616,6024.114496,6896.182624,7872.774016,8235.883744,8474.430592,8630.40064,8723.310592,8796.211552,8905.602784,8924.36032,8989.695616,9049.365664,9086.485024,9107.14192,9060.566848,8857.946848,8449.073152,7403.593792,6640.150912,6589.591072,6621.624064,6714.888448,6893.673952,7516.582144,8227.646848,8427.435616,8623.591552,8708.66032,8738.194336,8764.691872,8816.756896,8850.390592,8907.734656,8974.502464,9022.17808,9080.62096,9005.44096,8919.594016,8724.653152,8215.367488,7741.402624,7640.427328,7739.703424,7977.98032,8250.013792,8391.273472,8499.443104,8493.845344,8390.14,8305.454656,8226.082144,8268.986848,8204.66128,8005.927648,7847.21968,7616.603584,7455.931552,7260.497536,7030.81984,6806.330272,6541.764064,6320.025664,6079.477696,5858.74144,5641.352992,23.4,18,20.4,91,29.1
20140506,5490.145024,5405.536096,5361.816256,5335.754656,5333.327488,5310.686368,5278.72096,5256.944704,5207.193952,5175.64144,5143.256896,5111.453632,5090.90176,5042.609248,5022.022624,4994.792512,5005.602784,4979.615776,4973.110912,4973.023744,4964.923744,4971.20128,4986.170272,5011.874656,5055.048928,5188.847488,5249.57968,5327.35888,5426.842144,5599.863424,5838.332512,6215.628928,7103.883904,7981.197856,8325.506848,8528.607808,8636.45872,8764.264384,8824.211872,8924.794336,8962.829728,8995.095616,9063.131872,9098.774656,9056.149408,9039.314656,8821.444384,8389.436896,7357.929088,6607.66096,6579.654016,6602.34016,6687.266368,6855.72112,7419.02128,8165.153152,8387.187808,8624.213152,8662.6816,8707.91968,8753.375296,8781.713152,8828.603104,8857.092832,8906.908768,8961.495616,8998.833472,8952.62128,8872.385344,8717.643424,8140.617856,7734.033472,7618.297216,7690.32112,7940.555296,8294.594656,8433.764704,8578.151872,8579.384704,8464.734976,8353.67872,8350.713472,8329.912192,8242.031872,8134.049728,7960.193632,7784.062624,7619.137696,7445.85904,7232.648608,7055.245024,6758.808928,6536.545984,6226.696576,6010.8208,5780.211712,20.3,17.5,18.5,95,23.1
20140507,5632.231552,5539.08064,5502.192832,5471.522464,5421.29968,5389.569088,5340.348448,5311.891552,5251.247008,5229.414016,5215.337536,5193.297856,5164.344064,5143.45936,5114.028448,5096.40016,5078.397376,5054.816416,5041.472032,5016.594976,5035.75936,5016.632032,5040.075136,4963.53856,5026.289728,5153.652832,5240.467648,5362.782304,5456.150272,5613.265504,5855.8384,6243.592672,7106.84032,8025.7984,8338.564384,8528.996896,8654.333152,8745.96064,8814.154336,8909.509408,8956.730272,8995.969408,9061.984384,9090.22192,9063.686848,9056.437216,8817.713152,8411.123104,7343.28016,6631.666048,6585.308608,6604.151392,6704.32,6861.365344,7417.167808,8188.525024,8394.894016,8621.934016,8657.111872,8703.884704,8745.797536,8765.075296,8807.751232,8877.02128,8928.705664,8988.410272,9003.210592,8957.134336,8889.50128,8705.645344,8163.164704,7640.254816,7560.964864,7689.589888,7933.384864,8308.79872,8454.050272,8567.415616,8606.715616,8474.44192,8369.152192,8342.785024,8341.944064,8327.995936,8126.411872,7993.846528,7831.804864,7660.653952,7494.723904,7281.273952,7048.613632,6791.857216,6542.649088,6294.663904,6055.325344,5833.524064,20,18.3,19.2,97,24.2
20140508,5644.596256,5570.409568,5504.034976,5498.34016,5418.333472,5380.927168,5351.52112,5322.585664,5271.155776,5234.127808,5188.725664,5185.049248,5151.430048,5105.274976,5095.515136,5093.252512,5067.394816,5031.215776,5036.084704,5028.863104,5062.471552,5007.484864,5029.984864,5059.767328,5062.136896,5194.631872,5258.23984,5361.051712,5429.329408,5603.647168,5813.171872,6234.912832,7072.617856,8019.217216,8377.817536,8573.576896,8711.357536,8807.750272,8861.906848,8933.048128,9008.886208,9069.525664,9154.00192,9177.574336,9177.870592,9136.594336,8922.388768,8536.609408,7424.686048,6724.13872,6689.252512,6733.197856,6797.882464,7013.034976,7592.772832,8336.069728,8595.386848,8801.028448,8834.602144,8925.373792,8969.393152,8998.708768,9048.944704,9128.9416,9203.18032,9286.049728,9324.657856,9270.525664,9179.022784,9041.334016,8490.571552,8034.714976,7945.822624,8014.028128,8225.884384,8587.528768,8674,8783.69968,8764.429408,8664.549088,8540.655616,8468.536576,8476.39936,8422.45936,8204.49808,8034.848128,7854.957376,7656.395296,7466.068768,7240.797376,7032.895936,6779.634976,6525.210112,6248.958016,6048.154336,5801.009728,24.2,19.5,21.4,96,75.2
20140509,5636.6584,5574.867808,5503.574656,5482.61872,5421.455296,5391.89872,5337.994336,5296.03888,5250.550432,5204.087488,5200.73872,5171.783584,5116.683424,5098.291552,5086.47808,5076.288448,5048.906368,5017.27936,5013.722944,4999.693792,4981.709248,5001.050272,5013.716416,5034.671872,5070.6616,5169.175456,5227.030432,5341.952512,5428.449088,5616.430912,5830.753792,6242.732032,7116.044704,8103.89872,8467.86064,8661.046528,8783.122144,8888.053792,8967.234016,9039.683104,9105.652192,9158.588128,9229.414336,9244.729408,9238.782784,9231.50128,8982.617536,8601.857536,7562.270272,6746.377216,6702.762784,6745.952512,6848.169088,7028.68,7574.114656,8299.405984,8555.644384,8721.58096,8783.03872,8803.216576,8817.50032,8889.389728,8949.96064,8991.294976,9052.256896,9132.17872,9155.493472,9118.823104,9033.735616,8839.571872,8266.41808,7791.397696,7672.435936,7795.302784,8043.304384,8340.645664,8513.15968,8640.692512,8659.133152,8575.465984,8463.436576,8419.765984,8424.754336,8380.708768,8182.06096,8023.790272,7908.263584,7683.669088,7536.904864,7339.043584,7100.035936,6848.64112,6635.427328,6361.206208,6086.189248,5918.025184,22.3,20.9,21.3,97,53.8
20140510,5728.688128,5632.684864,5572.522144,5526.747328,5482.248928,5436.790912,5367.882784,5338.132192,5286.526048,5251.953472,5223.901984,5211.206848,5175.974656,5146.737856,5113.771072,5087.99968,5092.20016,5060.247808,5043.732352,5022.373312,5006.203744,5010.888448,4995.826528,5014.330912,5046.023584,5124.343264,5176.472992,5244.516736,5351.608288,5497.042624,5701.465984,6089.08144,6961.863424,7793.182624,8114.283424,8316.17872,8433.41872,8567.325664,8654.222464,8725.628128,8830.711552,8895.905344,8959.808128,8988.310048,9011.37808,8979.745024,8798.551552,8407.29808,7397.265184,6682.756096,6658.703584,6707.79856,6797.092672,6953.667328,7493.812672,8202.205024,8396.126848,8550.728128,8587.227808,8635.91968,8675.032192,8684.1616,8712.92032,8815.474336,8816.047168,8878.232512,8883.757216,8845.188448,8700.28192,8480.010592,7897.806208,7446.817216,7298.40112,7359.676576,7526.616256,7785.642784,7952.169088,8104.474336,8129.50192,8033.285344,7902.876256,7861.134016,7874.303584,7866.411232,7691.397856,7592.407168,7487.769088,7365.682624,7206.168928,7114.870912,6950.62144,6745.806208,6545.575936,6336.984544,6128.45968,5900.090752,27.5,21.3,23.7,89,5.3
20140511,5743.888768,5646.237856,5566.629088,5523.632512,5454.87856,5385.665824,5344.770112,5277.511552,5242.884064,5173.71904,5148.684064,5101.366048,5052.271552,5028.512032,4989.453472,4978.947808,4969.926208,4938.817216,4903.670752,4897.476256,4903.490752,4895.272192,4867.81888,4848.875776,4868.193472,4886.875936,4908.386848,4954.232512,4948.777216,5001.62032,5103.869728,5266.827808,5644.994656,6228.50032,6448.90096,6612.35968,6708.617536,6775.786048,6879.815296,6947.146528,7033.12144,7145.948608,7203.728608,7240.763584,7250.277376,7258.962304,7150.263904,6897.774976,6208.623424,5753.604544,5705.229088,5725.42048,5733.184864,5816.297536,6081.634336,6479.505184,6613.585024,6726.99904,6751.623424,6736.132192,6771.911392,6680.407168,6805.82032,6799.228768,6791.823424,6902.36128,6914.742304,6960.122464,6907.552672,6860.715136,6606.84112,6351.875296,6229.287808,6120.467488,6138.216256,6140.394016,6158.18032,6192.969088,6194.71984,6159.482464,6116.735296,6139.574656,6085.811872,6072.06112,6058.436896,5967.174976,5867.523424,5781.983104,5722.1008,5610.503104,5522.92096,5376.217696,5191.924384,5027.43856,4891.067968,4732.896256,24.8,22.4,23.6,94,50.4
20140512,4625.422624,4568.417056,4540.452832,4497.427168,4445.469088,4399.9792,4362.487168,4348.155136,4294.336576,4268.250112,4250.23888,4236.10192,4198.890112,4184.926528,4174.869088,4162.748128,4157.893792,4149.597856,4137.326368,4123.791232,4127.817856,4143.010912,4146.15904,4186.722784,4266.573472,4377.836416,4454.872672,4595.332192,4704.215776,4873.815136,5147.293792,5640.385024,6636.708928,7582.1416,7970.205184,8247.528448,8402.597536,8531.028448,8658.863104,8771.216896,8873.91808,8946.330592,9010.390048,9047.90032,9095.95936,9077.684704,8886.266848,8519.010592,7534.570048,6748.57888,6736.452352,6745.17856,6838.1416,7051.18144,7665.510112,8372.632192,8613.671872,8844.06064,8902.054336,8954.290048,9014.330272,9073.30192,9145.40128,9201.33808,9257.483104,9353.224384,9339.872512,9319.056256,9227.664064,9073.063744,8500.316896,7905.597376,7809.07984,7898.175136,8149.696576,8566.84192,8727.29968,8896.992832,8948.742784,8898.326848,8750.633152,8730.270592,8705.74,8659.470592,8505.811552,8347.014976,8192.104384,7992.626368,7792.076416,7529.425984,7335.3616,7071.154816,6845.368768,6550.93888,6323.013472,6110.05888,28.6,22.5,24.5,93,0.1
20140513,5928.978016,5852.905024,5797.165984,5737.015936,5666.19808,5625.534016,5581.88032,5532.28048,5485.71856,5432.343904,5404.08112,5391.056896,5327.806528,5295.208768,5298.34,5279.270752,5270.58016,5248.63888,5213.144704,5217.809728,5222.105344,5211.02176,5226.115936,5258.25856,5307.705184,5400.637216,5436.172192,5537.584384,5614.863424,5785.270432,5972.832352,6440.272672,7377.768928,8391.794656,8755.609408,9028.210048,9243.815296,9328.244704,9447.308128,9559.54192,9644.953792,9783.66064,9813.189088,9871.570912,9902.264704,9872.297536,9671.057536,9232.616896,8179.550272,7288.571392,7337.965984,7375.516096,7534.576096,7673.885344,8296.630912,9058.446208,9322.284064,9577.208128,9622.472512,9710.393152,9761.770912,9818.996896,9895.722784,9940.54,9995.274976,10072.09754,10079.06214,10035.76653,9870.045664,9649.349728,8979.229408,8390.569408,8221.253152,8244.653152,8483.295616,8946.594016,9139.086208,9367.80064,9380.256256,9332.994016,9230.80192,9144.790048,9139.302784,9089.50192,8927.354656,8731.235296,8605.35808,8297.076256,8125.430272,7887.69904,7633.246048,7393.364704,7154.352352,6887.487808,6628.06,6438.606208,29.7,24.7,26.9,91,5.2
20140514,6276.0784,6179.209888,6107.512192,6070.014016,6007.090432,5946.1984,5929.086208,5879.516416,5842.722304,5774.298016,5758.23856,5729.894656,5701.1584,5657.885824,5616.830272,5576.19856,5550.64096,5522.596096,5492.866048,5477.070112,5474.38,5478.586048,5478.108448,5490.757216,5562.972832,5640.735616,5692.96096,5756.032192,5835.773632,6016.990432,6223.767328,6688.10032,7702.084864,8845.92064,9258.053152,9557.7784,9738.474016,9851.406208,9940.744384,10089.83315,10130.17283,10243.09283,10327.37123,10360.90096,10377.37187,10316.08278,10141.72192,9749.590912,8557.026208,7734.4816,7801.953472,7866.406528,7988.214016,8229.1984,8824.572832,9693.592192,9897.91936,10149.79187,10153.37027,10201.42941,10255.22502,10260.31005,10314.00246,10315.46502,10388.74278,10446.87155,10447.50246,10372.76128,10266.99904,9999.563104,9262,8654.230912,8469.794656,8545.496896,8729.468128,9145.028128,9353.72128,9562.415296,9622.88032,9590.725984,9470.996896,9432.507808,9410.830048,9338.667808,9170.70064,9011.176576,8869.66192,8603.791552,8425.385344,8206.234336,8007.654016,7747.323904,7542.312352,7289.668768,7051.542304,6858.172192,31,27,28.5,84,0.1
20140515,6671.63872,6583.570048,6524.214016,6481.325344,6420.39904,6372.582784,6305.177536,6244.974016,6219.327808,6154.467328,6120.789088,6102.182944,6049.022464,5999.376256,5965.330912,5944.677856,5922.25936,5887.257856,5863.522144,5842.71904,5823.474496,5832.082144,5811.04096,5833.070272,5834.192032,5922.25936,5961.470272,6012.277696,6083.246848,6231.811552,6458.317696,6913.213792,8022.934336,9108.268768,9501.844384,9828.88192,10006.6,10108.04781,10223.80845,10345.54374,10397.75027,10503.25562,10588.09936,10627.07219,10626.71968,10618.28406,10400.86,9981.550912,8913.591232,7997.125984,8078.10064,8143.40128,8304.20128,8485.791232,9180.928768,9913.502464,10131.16941,10352.18877,10401.2369,10429.32717,10428.54534,10442.81219,10452.54246,10476.85936,10483.45754,10538.72685,10530.13936,10495.26813,10352.04246,10093.03936,9409.115296,8754.447808,8589.575296,8638.395616,8915.753152,9340.465024,9501.685984,9663.795616,9678.202144,9641.55904,9514.582144,9479.696896,9450.774016,9374.28064,9214.892512,9073.777216,8897.784064,8700.632512,8494.872832,8302.449088,8095.422784,7844.452672,7615.31872,7386.717856,7148.083744,6970.114816,31.8,26.7,28.4,87,3.9
20140516,6791.914816,6708.269728,6646.0384,6604.342144,6522.027328,6498.363424,6425.050432,6391.542304,6348.504064,6279.723424,6256.733632,6224.997856,6165.895936,6125.402464,6092.094976,6049.411072,6020.130112,5999.133952,5963.396416,5933.594176,5923.125184,5926.933792,5900.667808,5910.48016,5932.21888,5989.58032,6014.328928,6078.51952,6159.532192,6270.42064,6541.496416,7008.451072,8066.354656,9253.794976,9624.823744,9941.566528,10135.1153,10244.90781,10381.46502,10498.16502,10556.46717,10634.08941,10684.9984,10746.8369,10778.97722,10742.73626,10569.64096,10131.3569,8851.43968,7989.777376,8001.00016,7987.93984,8088.196576,8268.529408,8781.806848,9651.965344,9870.256576,10132.00278,10187.07722,10222.32438,10271.44192,10304.87498,10318.53808,10348.63562,10329.86685,10367.58717,10433.79626,10302.40941,10180.70032,9948.317536,9264.032512,8609.79808,8467.833472,8533.969408,8765.32192,9203.565664,9409.18,9576.710272,9628.22032,9573.356896,9428.145664,9386.912512,9404.174656,9275.869408,9095.562784,8907.049408,8722.29808,8521.630048,8333.512192,8139.003424,7935.234016,7693.366048,7470.662464,7254.932512,7046.208448,6836.00128,30.6,25,27.4,92,29.4
